ECGI_Raw,PCI,1F_UARFCN,制式,TAC,经度,维度,方向角,下倾角,天线挂高,小区类型,参考信号功率,A,B,ECGI
8407308,55,450,L2100,6145,121.53436,31.2461,50,10,80,宏小区,152,32841,12,8410135
8407318,54,450,L2100,6145,121.53436,31.2461,150,11,80,宏小区,122,32841,22,8410145
8407328,56,450,L2100,6145,121.53436,31.2461,300,10,80,宏小区,122,32841,32,8410155
8407312,55,1506,L1800,6145,121.53436,31.2461,50,10,80,宏小区,122,32841,16,8410139
8407322,54,1506,L1800,6145,121.53436,31.2461,150,11,80,宏小区,92,32841,26,8410149
8407332,56,1506,L1800,6145,121.53436,31.2461,300,10,80,宏小区,122,32841,36,8410159
8407563,285,1650,L1800,6265,121.5499,31.23318,0,14,15,宏小区,152,32842,11,8410390
8407573,287,1650,L1800,6265,121.5499,31.23318,320,14,15,宏小区,152,32842,21,8410400
8407819,191,1650,L1800,6196,121.57646,31.16632,0,5,45,宏小区,152,32843,11,8410646
8407829,190,1650,L1800,6196,121.57646,31.16632,120,5,45,宏小区,152,32843,21,8410656
8407839,189,1650,L1800,6196,121.57646,31.16632,220,5,45,宏小区,152,32843,31,8410666
8407820,191,450,L2100,6196,121.57646,31.16632,0,5,45,宏小区,152,32843,12,8410647
8407830,190,450,L2100,6196,121.57646,31.16632,120,5,45,宏小区,152,32843,22,8410657
8407840,189,450,L2100,6196,121.57646,31.16632,220,5,45,宏小区,152,32843,32,8410667
8407826,191,3770,L900,6196,121.57646,31.16632,0,5,45,宏小区,122,32843,18,8410653
8407836,190,3770,L900,6196,121.57646,31.16632,120,5,45,宏小区,122,32843,28,8410663
8407846,189,3770,L900,6196,121.57646,31.16632,220,5,45,宏小区,182,32843,38,8410673
8408075,24,1650,L1800,6196,121.57095,31.16987,0,8,30,宏小区,152,32844,11,8410902
8408085,25,1650,L1800,6196,121.57095,31.16987,120,10,30,宏小区,152,32844,21,8410912
8408095,26,1650,L1800,6196,121.57095,31.16987,240,6,30,宏小区,152,32844,31,8410922
8408076,24,450,L2100,6196,121.57095,31.16987,0,8,30,宏小区,152,32844,12,8410903
8408082,24,3770,L900,6196,121.57095,31.16987,30,21,30,宏小区,182,32844,18,8410909
8408092,25,3770,L900,6196,121.57095,31.16987,110,23,30,宏小区,62,32844,28,8410919
8408102,26,3770,L900,6196,121.57095,31.16987,220,3,30,宏小区,122,32844,38,8410929
8408331,430,1650,L1800,6192,121.51864,31.21361,50,19,25,宏小区,152,32845,11,8411158
8408341,429,1650,L1800,6192,121.51864,31.21361,165,16,25,宏小区,152,32845,21,8411168
8408351,431,1650,L1800,6192,121.51864,31.21361,235,6,25,宏小区,152,32845,31,8411178
8408332,430,450,L2100,6192,121.51864,31.21361,50,16,25,宏小区,152,32845,12,8411159
8408342,429,450,L2100,6192,121.51864,31.21361,165,16,25,宏小区,122,32845,22,8411169
8408352,431,450,L2100,6192,121.51864,31.21361,235,6,25,宏小区,152,32845,32,8411179
8409099,21,1650,L1800,6257,121.69258,31.19859,280,6,25,宏小区,152,32848,11,8411926
8409109,22,1650,L1800,6257,121.69258,31.19859,110,12,25,宏小区,152,32848,21,8411936
8409119,23,1650,L1800,6257,121.69258,31.19859,210,13,25,宏小区,152,32848,31,8411946
8409100,21,450,L2100,6257,121.69258,31.19859,280,6,25,宏小区,152,32848,12,8411927
8409110,22,450,L2100,6257,121.69258,31.19859,110,12,25,宏小区,122,32848,22,8411937
8409120,23,450,L2100,6257,121.69258,31.19859,210,13,25,宏小区,152,32848,32,8411947
8409106,21,3770,L900,6257,121.69258,31.19859,270,4,25,宏小区,182,32848,18,8411933
8409116,22,3770,L900,6257,121.69258,31.19859,110,10,25,宏小区,182,32848,28,8411943
8409126,23,3770,L900,6257,121.69258,31.19859,210,15,25,宏小区,182,32848,38,8411953
8409355,189,1650,L1800,6182,121.74823,31.20362,0,4,40,宏小区,152,32849,11,8412182
8409365,191,1650,L1800,6182,121.74823,31.20362,120,4,40,宏小区,152,32849,21,8412192
8409375,190,1650,L1800,6182,121.74823,31.20362,260,4,40,宏小区,152,32849,31,8412202
8409356,189,450,L2100,6182,121.74823,31.20362,0,4,40,宏小区,92,32849,12,8412183
8409362,189,3770,L900,6182,121.74823,31.20362,0,4,40,宏小区,182,32849,18,8412189
8409372,191,3770,L900,6182,121.74823,31.20362,120,4,40,宏小区,182,32849,28,8412199
8409382,190,3770,L900,6182,121.74823,31.20362,260,4,40,宏小区,182,32849,38,8412209
8409611,65,1650,L1800,6182,121.6996,31.2016,0,16,25,宏小区,152,32850,11,8412438
8409621,64,1650,L1800,6182,121.6996,31.2016,70,8,25,宏小区,152,32850,21,8412448
8409631,63,1650,L1800,6182,121.6996,31.2016,200,15,25,宏小区,152,32850,31,8412458
8409612,65,450,L2100,6182,121.6996,31.2016,0,16,25,宏小区,152,32850,12,8412439
8409622,64,450,L2100,6182,121.6996,31.2016,70,8,25,宏小区,152,32850,22,8412449
8409632,63,450,L2100,6182,121.6996,31.2016,200,15,25,宏小区,152,32850,32,8412459
8409618,65,3770,L900,6182,121.6996,31.2016,0,16,25,宏小区,182,32850,18,8412445
8409628,64,3770,L900,6182,121.6996,31.2016,120,16,25,宏小区,182,32850,28,8412455
8409638,63,3770,L900,6182,121.6996,31.2016,240,16,25,宏小区,182,32850,38,8412465
8409867,151,1650,L1800,6182,121.72537,31.21023,320,6,20,宏小区,152,32851,11,8412694
8409877,152,1650,L1800,6182,121.72537,31.21023,150,3,20,宏小区,152,32851,21,8412704
8409887,150,1650,L1800,6182,121.72537,31.21023,260,10,20,宏小区,152,32851,31,8412714
8409874,151,3770,L900,6182,121.72537,31.21023,320,6,20,宏小区,182,32851,18,8412701
8409884,152,3770,L900,6182,121.72537,31.21023,150,3,20,宏小区,182,32851,28,8412711
8409894,150,3770,L900,6182,121.72537,31.21023,260,10,20,宏小区,182,32851,38,8412721
8410123,84,1650,L1800,6182,121.73345,31.20562,20,12,33,宏小区,152,32852,11,8412950
8410133,86,1650,L1800,6182,121.73345,31.20562,150,13,33,宏小区,152,32852,21,8412960
8410143,85,1650,L1800,6182,121.73345,31.20562,210,14,33,宏小区,152,32852,31,8412970
8410130,84,3770,L900,6182,121.73345,31.20562,20,7,33,宏小区,182,32852,18,8412957
8410140,86,3770,L900,6182,121.73345,31.20562,150,8,33,宏小区,182,32852,28,8412967
8410150,85,3770,L900,6182,121.73345,31.20562,210,8,33,宏小区,182,32852,38,8412977
8410635,180,1650,L1800,6197,121.558327,31.192066,20,2,26,宏小区,152,32854,11,8413462
8410645,182,1650,L1800,6197,121.558327,31.192066,140,2,26,宏小区,152,32854,21,8413472
8410655,181,1650,L1800,6197,121.558327,31.192066,225,2,26,宏小区,152,32854,31,8413482
8410636,180,1506,L1800,6197,121.558327,31.192066,20,2,26,宏小区,152,32854,12,8413463
8410646,182,1506,L1800,6197,121.558327,31.192066,140,2,26,宏小区,152,32854,22,8413473
8410656,181,1506,L1800,6197,121.558327,31.192066,225,2,26,宏小区,152,32854,32,8413483
8410891,154,1650,L1800,6197,121.5512,31.19662,0,10,20,宏小区,152,32855,11,8413718
8410901,153,1650,L1800,6197,121.5512,31.19662,135,12,20,宏小区,122,32855,21,8413728
8410911,155,1650,L1800,6197,121.5512,31.19662,220,2,20,宏小区,152,32855,31,8413738
8410892,154,450,L2100,6197,121.5512,31.19662,0,10,20,宏小区,152,32855,12,8413719
8410902,153,450,L2100,6197,121.5512,31.19662,135,12,20,宏小区,152,32855,22,8413729
8410912,155,450,L2100,6197,121.5512,31.19662,220,2,20,宏小区,152,32855,32,8413739
8410898,154,3770,L900,6197,121.5512,31.19662,0,10,20,宏小区,62,32855,18,8413725
8410908,153,3770,L900,6197,121.5512,31.19662,135,12,20,宏小区,62,32855,28,8413735
8410918,155,3770,L900,6197,121.5512,31.19662,220,2,20,宏小区,62,32855,38,8413745
8411147,36,1650,L1800,6197,121.55988,31.19589,350,9,45,宏小区,152,32856,11,8413974
8411157,38,1650,L1800,6197,121.55988,31.19589,80,11,45,宏小区,152,32856,21,8413984
8411167,37,1650,L1800,6197,121.55988,31.19589,240,9,45,宏小区,152,32856,31,8413994
8411148,36,450,L2100,6197,121.55988,31.19589,350,9,45,宏小区,152,32856,12,8413975
8411158,38,450,L2100,6197,121.55988,31.19589,80,11,45,宏小区,152,32856,22,8413985
8411168,37,450,L2100,6197,121.55988,31.19589,240,9,45,宏小区,152,32856,32,8413995
8411403,76,1650,L1800,6192,121.55196,31.20257,70,10,28,宏小区,152,32857,11,8414230
8411413,77,1650,L1800,6192,121.55196,31.20257,130,5,28,宏小区,152,32857,21,8414240
8411423,75,1650,L1800,6192,121.55196,31.20257,255,3,28,宏小区,152,32857,31,8414250
8411404,76,450,L2100,6192,121.55196,31.20257,70,7,28,宏小区,152,32857,12,8414231
8411414,77,450,L2100,6192,121.55196,31.20257,130,6,28,宏小区,152,32857,22,8414241
8411424,75,450,L2100,6192,121.55196,31.20257,255,5,28,宏小区,152,32857,32,8414251
8411408,76,1506,L1800,6192,121.55196,31.20257,70,10,28,宏小区,152,32857,16,8414235
8411659,424,1650,L1800,6198,121.5231,31.21366,340,13,25,宏小区,152,32858,11,8414486
8411669,423,1650,L1800,6198,121.5231,31.21366,70,9,25,宏小区,152,32858,21,8414496
8411679,425,1650,L1800,6198,121.5231,31.21366,210,4,25,宏小区,152,32858,31,8414506
8411660,424,450,L2100,6198,121.5231,31.21366,340,13,25,宏小区,152,32858,12,8414487
8411670,423,450,L2100,6198,121.5231,31.21366,70,9,25,宏小区,152,32858,22,8414497
8411680,425,450,L2100,6198,121.5231,31.21366,210,4,25,宏小区,152,32858,32,8414507
8411666,424,3770,L900,6198,121.5231,31.21366,0,15,25,宏小区,182,32858,18,8414493
8411676,423,3770,L900,6198,121.5231,31.21366,160,8,25,宏小区,182,32858,28,8414503
8411686,425,3770,L900,6198,121.5231,31.21366,270,4,25,宏小区,182,32858,38,8414513
8411915,175,1650,L1800,6192,121.5179,31.2042,40,8,13,宏小区,152,32859,11,8414742
8411925,174,1650,L1800,6192,121.5179,31.2042,180,3,13,宏小区,152,32859,21,8414752
8411935,176,1650,L1800,6192,121.5179,31.2042,250,3,13,宏小区,152,32859,31,8414762
8411922,175,3770,L900,6192,121.5179,31.2042,40,8,13,宏小区,182,32859,18,8414749
8411932,174,3770,L900,6192,121.5179,31.2042,180,3,13,宏小区,182,32859,28,8414759
8411942,176,3770,L900,6192,121.5179,31.2042,250,3,13,宏小区,182,32859,38,8414769
8412171,449,1650,L1800,6192,121.52477,31.20961,30,5,30,宏小区,152,32860,11,8414998
8412181,448,1650,L1800,6192,121.52477,31.20961,150,8,30,宏小区,152,32860,21,8415008
8412191,447,1650,L1800,6192,121.52477,31.20961,255,6,30,宏小区,152,32860,31,8415018
8412172,449,450,L2100,6192,121.52477,31.20961,30,5,30,宏小区,152,32860,12,8414999
8412182,448,450,L2100,6192,121.52477,31.20961,150,8,30,宏小区,152,32860,22,8415009
8412192,447,450,L2100,6192,121.52477,31.20961,255,6,30,宏小区,152,32860,32,8415019
8412427,428,1650,L1800,6198,121.52828,31.21342,340,10,24,宏小区,152,32861,11,8415254
8412437,426,1650,L1800,6198,121.52828,31.21342,60,10,24,宏小区,152,32861,21,8415264
8412447,427,1650,L1800,6198,121.52828,31.21342,190,10,24,宏小区,152,32861,31,8415274
8412428,428,450,L2100,6198,121.52828,31.21342,340,10,24,宏小区,152,32861,12,8415255
8412438,426,450,L2100,6198,121.52828,31.21342,60,10,24,宏小区,152,32861,22,8415265
8412448,427,450,L2100,6198,121.52828,31.21342,190,10,24,宏小区,152,32861,32,8415275
8412683,108,1650,L1800,6192,121.52046,31.20364,20,8,60,宏小区,152,32862,11,8415510
8412693,109,1650,L1800,6192,121.52046,31.20364,130,10,60,宏小区,152,32862,21,8415520
8412703,110,1650,L1800,6192,121.52046,31.20364,190,13,60,宏小区,152,32862,31,8415530
8412949,275,1650,L1800,6145,121.53056,31.23595,190,25,91,宏小区,152,32863,21,8415776
8412959,274,1650,L1800,6145,121.53056,31.23595,300,25,91,宏小区,152,32863,31,8415786
8412950,275,450,L2100,6145,121.53056,31.23595,190,20,91,宏小区,152,32863,22,8415777
8412960,274,450,L2100,6145,121.53056,31.23595,300,4,91,宏小区,152,32863,32,8415787
8412939,273,1650,L1800,6145,121.53056,31.23595,350,25,91,宏小区,152,32863,11,8415766
8412940,273,450,L2100,6145,121.53056,31.23595,350,10,91,宏小区,152,32863,12,8415767
8412944,273,1506,L1800,6145,121.53056,31.23595,350,25,91,宏小区,122,32863,16,8415771
8412954,275,1506,L1800,6145,121.53056,31.23595,190,25,91,宏小区,152,32863,26,8415781
8413205,297,1650,L1800,6145,121.53917,31.2285,110,14,30,宏小区,152,32864,21,8416032
8413195,299,1650,L1800,6145,121.53917,31.2285,0,4,30,宏小区,152,32864,11,8416022
8413215,298,1650,L1800,6145,121.53917,31.2285,230,14,30,宏小区,152,32864,31,8416042
8413200,299,1506,L1800,6145,121.53917,31.2285,0,4,30,宏小区,152,32864,16,8416027
8413220,298,1506,L1800,6145,121.53917,31.2285,230,14,30,宏小区,152,32864,36,8416047
8413216,298,450,L2100,6145,121.53917,31.2285,230,14,30,宏小区,152,32864,32,8416043
8413202,299,3770,L900,6145,121.53917,31.2285,0,4,30,宏小区,182,32864,18,8416029
8413212,297,3770,L900,6145,121.53917,31.2285,110,14,30,宏小区,182,32864,28,8416039
8413222,298,3770,L900,6145,121.53917,31.2285,230,14,30,宏小区,182,32864,38,8416049
8413451,278,1650,L1800,6145,121.52968,31.2437,20,29,80,宏小区,152,32865,11,8416278
8413461,276,1650,L1800,6145,121.52968,31.2437,160,23,80,宏小区,152,32865,21,8416288
8413471,277,1650,L1800,6145,121.52968,31.2437,230,28,80,宏小区,152,32865,31,8416298
8413452,278,450,L2100,6145,121.52968,31.2437,20,29,80,宏小区,152,32865,12,8416279
8413462,276,450,L2100,6145,121.52968,31.2437,160,23,80,宏小区,152,32865,22,8416289
8413472,277,450,L2100,6145,121.52968,31.2437,230,28,80,宏小区,152,32865,32,8416299
8413707,29,1650,L1800,6257,121.68019,31.1994,130,10,30,宏小区,152,32866,11,8416534
8413717,27,1650,L1800,6257,121.68019,31.1994,200,4,30,宏小区,152,32866,21,8416544
8413727,28,1650,L1800,6257,121.68019,31.1994,300,3,30,宏小区,152,32866,31,8416554
8413963,12,1650,L1800,6257,121.68603,31.20265,0,5,26,宏小区,152,32867,11,8416790
8413973,14,1650,L1800,6257,121.68603,31.20265,90,17,26,宏小区,152,32867,21,8416800
8413983,13,1650,L1800,6257,121.68603,31.20265,260,22,26,宏小区,152,32867,31,8416810
8413964,12,450,L2100,6257,121.68603,31.20265,0,2,26,宏小区,152,32867,12,8416791
8413970,12,3770,L900,6257,121.68603,31.20265,0,5,26,宏小区,182,32867,18,8416797
8413980,14,3770,L900,6257,121.68603,31.20265,90,17,26,宏小区,182,32867,28,8416807
8413990,13,3770,L900,6257,121.68603,31.20265,260,22,26,宏小区,182,32867,38,8416817
8414219,399,1650,L1800,6146,121.51779,31.24404,10,11,22,宏小区,152,32868,11,8417046
8414229,400,1650,L1800,6146,121.51779,31.24404,120,9,22,宏小区,122,32868,21,8417056
8414239,401,1650,L1800,6146,121.51779,31.24404,240,9,22,宏小区,152,32868,31,8417066
8414220,399,450,L2100,6146,121.51779,31.24404,10,11,22,宏小区,152,32868,12,8417047
8414230,400,450,L2100,6146,121.51779,31.24404,120,9,22,宏小区,122,32868,22,8417057
8414240,401,450,L2100,6146,121.51779,31.24404,240,12,22,宏小区,152,32868,32,8417067
8414731,65,1650,L1800,6265,121.5731,31.1875,40,2,30,宏小区,152,32870,11,8417558
8414741,64,1650,L1800,6265,121.5731,31.1875,110,2,30,宏小区,152,32870,21,8417568
8414751,63,1650,L1800,6265,121.5731,31.1875,240,7,30,宏小区,152,32870,31,8417578
8414732,65,450,L2100,6265,121.5731,31.1875,40,2,30,宏小区,152,32870,12,8417559
8414742,64,450,L2100,6265,121.5731,31.1875,110,2,30,宏小区,152,32870,22,8417569
8414752,63,450,L2100,6265,121.5731,31.1875,240,7,30,宏小区,152,32870,32,8417579
8415755,29,1650,L1800,6265,121.57044,31.19507,50,6,30,宏小区,152,32874,11,8418582
8415765,27,1650,L1800,6265,121.57044,31.19507,140,6,30,宏小区,152,32874,21,8418592
8415775,28,1650,L1800,6265,121.57044,31.19507,230,5,30,宏小区,152,32874,31,8418602
8415762,29,3770,L900,6265,121.57044,31.19507,50,6,30,宏小区,122,32874,18,8418589
8415772,27,3770,L900,6265,121.57044,31.19507,140,4,30,宏小区,122,32874,28,8418599
8415782,28,3770,L900,6265,121.57044,31.19507,230,5,30,宏小区,182,32874,38,8418609
8416011,442,1650,L1800,6265,121.5571,31.2412,20,1,15,宏小区,122,32875,11,8418838
8416021,441,1650,L1800,6265,121.5571,31.2412,230,8,15,宏小区,152,32875,21,8418848
8416031,443,1650,L1800,6265,121.5571,31.2412,250,6,15,宏小区,152,32875,31,8418858
8416012,442,450,L2100,6265,121.5571,31.2412,270,4,15,宏小区,122,32875,12,8418839
8416022,441,450,L2100,6265,121.5571,31.2412,140,9,15,宏小区,152,32875,22,8418849
8416032,443,450,L2100,6265,121.5571,31.2412,200,5,15,宏小区,152,32875,32,8418859
8416018,442,3770,L900,6265,121.5571,31.2412,20,1,15,宏小区,182,32875,18,8418845
8416028,441,3770,L900,6265,121.5571,31.2412,230,8,15,宏小区,182,32875,28,8418855
8416038,443,3770,L900,6265,121.5571,31.2412,250,6,15,宏小区,182,32875,38,8418865
8417035,422,1650,L1800,6192,121.51805,31.21666,345,8,42,宏小区,152,32879,11,8419862
8417045,420,1650,L1800,6192,121.51805,31.21666,130,14,42,宏小区,182,32879,21,8419872
8417055,421,1650,L1800,6192,121.51805,31.21666,270,6,42,宏小区,152,32879,31,8419882
8417036,422,450,L2100,6192,121.51805,31.21666,345,8,42,宏小区,152,32879,12,8419863
8417046,420,450,L2100,6192,121.51805,31.21666,130,14,42,宏小区,182,32879,22,8419873
8417056,421,450,L2100,6192,121.51805,31.21666,270,6,42,宏小区,152,32879,32,8419883
8417042,422,3770,L900,6192,121.51805,31.21666,345,8,42,宏小区,182,32879,18,8419869
8417052,420,3770,L900,6192,121.51805,31.21666,130,14,42,宏小区,182,32879,28,8419879
8417062,421,3770,L900,6192,121.51805,31.21666,270,6,42,宏小区,182,32879,38,8419889
8417803,216,1650,L1800,6257,121.66636,31.19451,330,10,18,宏小区,152,32882,11,8420630
8417813,218,1650,L1800,6257,121.66636,31.19451,130,10,18,宏小区,152,32882,21,8420640
8417823,217,1650,L1800,6257,121.66636,31.19451,210,10,18,宏小区,152,32882,31,8420650
8417804,216,450,L2100,6257,121.66636,31.19451,330,10,18,宏小区,152,32882,12,8420631
8417814,218,450,L2100,6257,121.66636,31.19451,130,10,18,宏小区,152,32882,22,8420641
8417824,217,450,L2100,6257,121.66636,31.19451,210,10,18,宏小区,152,32882,32,8420651
8417810,216,3770,L900,6257,121.66636,31.19451,330,10,18,宏小区,182,32882,18,8420637
8417820,218,3770,L900,6257,121.66636,31.19451,130,10,18,宏小区,182,32882,28,8420647
8417830,217,3770,L900,6257,121.66636,31.19451,210,10,18,宏小区,122,32882,38,8420657
8418059,132,1650,L1800,6182,121.76194,31.2012,350,3,45,宏小区,152,32883,11,8420886
8418069,134,1650,L1800,6182,121.76194,31.2012,150,6,45,宏小区,152,32883,21,8420896
8418079,133,1650,L1800,6182,121.76194,31.2012,240,3,45,宏小区,152,32883,31,8420906
8418571,251,1650,L1800,6145,121.53833,31.24111,30,10,36,宏小区,152,32885,11,8421398
8418581,250,1650,L1800,6145,121.53833,31.24111,120,8,36,宏小区,152,32885,21,8421408
8418591,249,1650,L1800,6145,121.53833,31.24111,210,9,36,宏小区,152,32885,31,8421418
8418572,251,450,L2100,6145,121.53833,31.24111,30,10,36,宏小区,152,32885,12,8421399
8418582,250,450,L2100,6145,121.53833,31.24111,120,8,36,宏小区,152,32885,22,8421409
8418592,249,450,L2100,6145,121.53833,31.24111,210,9,36,宏小区,152,32885,32,8421419
8418578,251,3770,L900,6145,121.53833,31.24111,30,37,36,宏小区,182,32885,18,8421405
8418588,250,3770,L900,6145,121.53833,31.24111,120,33,36,宏小区,122,32885,28,8421415
8418598,249,3770,L900,6145,121.53833,31.24111,210,33,36,宏小区,122,32885,38,8421425
8418827,354,1650,L1800,6145,121.52361,31.2426,0,10,30,宏小区,152,32886,11,8421654
8418837,355,1650,L1800,6145,121.52361,31.2426,100,10,30,宏小区,152,32886,21,8421664
8418847,356,1650,L1800,6145,121.52361,31.2426,290,12,30,宏小区,152,32886,31,8421674
8418828,354,450,L2100,6145,121.52361,31.2426,0,10,30,宏小区,152,32886,12,8421655
8418838,355,450,L2100,6145,121.52361,31.2426,100,10,30,宏小区,152,32886,22,8421665
8418848,356,450,L2100,6145,121.52361,31.2426,290,12,30,宏小区,152,32886,32,8421675
8418834,354,3770,L900,6145,121.52361,31.2426,30,8,30,宏小区,182,32886,18,8421661
8418844,355,3770,L900,6145,121.52361,31.2426,110,9,30,宏小区,182,32886,28,8421671
