,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,Longitude,Latitude,gid
666,7,4199,29752,26,-61,4,4199,18468,27,-59,4,4199.0,12499.0,21.0,-71.0,4.0,4199.0,18467.0,31.0,-51.0,4.0,4199.0,29753.0,23.0,-67.0,4.0,4199.0,18469.0,21.0,-71.0,4.0,0,1.52e+12,6,17.0,1.0,2.0,5.0,11.0,121.494757,31.284161,121.497084,31.281895,121.485106,31.285941,121.496847,31.283612,121.492659,31.283734,121.496153,31.281763,121.4968838,31.28226504,46
5143,20,6153,28024,22,-69,4,6153,27913,18,-77,4,6153.0,28031.0,19.0,-75.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,6153.0,27911.0,15.0,-83.0,4.0,6185.0,28271.0,19.0,-75.0,4.0,1,1.53e+12,89,38.0,24.0,21.0,43.0,98.0,121.494823,31.285815,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.498572,31.286194,121.492339,31.286412,121.4946551,31.28612836,11
4684,19,6153,28033,29,-55,4,6153,27902,11,-91,3,6153.0,27911.0,20.0,-73.0,4.0,6153.0,28031.0,17.0,-79.0,4.0,6153.0,27903.0,12.0,-89.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,0,1.53e+12,21,37.0,43.0,24.0,19.0,38.0,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.498646,31.28425,121.4976619,31.28496501,21
651,7,4199,29752,24,-65,4,4199,18468,22,-69,4,4199.0,12499.0,22.0,-69.0,4.0,4199.0,18539.0,21.0,-71.0,4.0,4199.0,18467.0,29.0,-55.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,6,17.0,1.0,13.0,2.0,-999.0,121.494757,31.284161,121.497084,31.281895,121.485106,31.285941,121.499165,31.284763,121.496847,31.283612,-999.0,-999.0,121.4968838,31.28226504,46
3655,18,6153,27912,22,-69,4,6153,28032,19,-75,4,6362.0,30073.0,13.0,-87.0,4.0,6362.0,29949.0,16.0,-81.0,4.0,6153.0,27903.0,14.0,-85.0,4.0,6153.0,27902.0,14.0,-85.0,4.0,1,1.53e+12,23,18.0,55.0,20.0,19.0,37.0,121.501757,31.285306,121.50187,31.284054,121.507842,31.28561,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,121.5020747,31.28657614,15
3187,17,6153,27913,29,-55,4,6153,27912,22,-69,4,6153.0,28033.0,26.0,-61.0,4.0,6153.0,28032.0,28.0,-57.0,4.0,6153.0,27940.0,24.0,-65.0,4.0,6153.0,28021.0,23.0,-67.0,4.0,0,1.52e+12,38,23.0,21.0,18.0,58.0,22.0,121.498646,31.28425,121.501757,31.285306,121.497323,31.285173,121.50187,31.284054,121.497584,31.27897,121.499699,31.276899,121.5101522,31.27946348,3
4229,18,6153,27911,22,-69,4,6153,28031,25,-63,4,6153.0,28033.0,22.0,-69.0,4.0,6153.0,28020.0,16.0,-81.0,4.0,6153.0,27902.0,19.0,-75.0,4.0,6153.0,27903.0,16.0,-81.0,4.0,1,1.53e+12,43,24.0,21.0,25.0,37.0,19.0,121.498572,31.286194,121.495261,31.288196,121.497323,31.285173,121.498923,31.281691,121.503581,31.28534,121.494429,31.278097,121.4967284,31.28675477,14
5686,22,6153,28033,31,-51,4,6153,28020,12,-89,4,6153.0,28031.0,16.0,-81.0,4.0,6153.0,27902.0,11.0,-91.0,3.0,6153.0,27913.0,21.0,-71.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,21,25.0,24.0,37.0,38.0,-999.0,121.497323,31.285173,121.498923,31.281691,121.495261,31.288196,121.503581,31.28534,121.498646,31.28425,-999.0,-999.0,121.4977021,31.28501435,21
4520,19,6153,28032,23,-67,4,6153,27912,18,-77,4,6153.0,27903.0,24.0,-65.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,6153.0,27913.0,17.0,-79.0,4.0,6362.0,30075.0,18.0,-77.0,4.0,0,1.53e+12,18,23.0,19.0,22.0,38.0,40.0,121.50187,31.284054,121.501757,31.285306,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.505676,31.279911,121.4999376,31.28414204,13
3285,17,6153,28021,31,-51,4,6153,28032,21,-71,4,6153.0,28033.0,22.0,-69.0,4.0,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,27902.0,21.0,-71.0,4.0,0,1.52e+12,22,18.0,21.0,19.0,38.0,37.0,121.499699,31.276899,121.50187,31.284054,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,121.503581,31.28534,121.5101522,31.27946348,3
3037,17,6153,28021,28,-57,4,6153,27903,30,-53,4,6153.0,27913.0,23.0,-67.0,4.0,6153.0,27912.0,23.0,-67.0,4.0,6362.0,29968.0,22.0,-69.0,4.0,6153.0,27940.0,24.0,-65.0,4.0,0,1.52e+12,22,19.0,38.0,23.0,52.0,58.0,121.499699,31.276899,121.494429,31.278097,121.498646,31.28425,121.501757,31.285306,121.504264,31.277168,121.497584,31.27897,121.5101522,31.27946348,3
5689,22,6153,28033,31,-51,4,6153,28020,12,-89,4,6153.0,28031.0,18.0,-77.0,4.0,6153.0,27913.0,21.0,-71.0,4.0,6153.0,27903.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,21,25.0,24.0,38.0,19.0,-999.0,121.497323,31.285173,121.498923,31.281691,121.495261,31.288196,121.498646,31.28425,121.494429,31.278097,-999.0,-999.0,121.497842,31.28480144,21
1414,14,6362,30075,16,-81,4,6362,29968,16,-81,4,6362.0,29966.0,17.0,-79.0,4.0,6305.0,17144.0,12.0,-89.0,4.0,6362.0,30073.0,16.0,-81.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.51e+12,40,52.0,56.0,57.0,55.0,-999.0,121.505676,31.279911,121.504264,31.277168,121.507277,31.283308,121.505035,31.283008,121.507842,31.28561,-999.0,-999.0,121.5057284,31.28312404,30
3949,18,6153,28031,23,-67,4,6153,27913,10,-93,3,6153.0,28033.0,9.0,-95.0,3.0,6362.0,30071.0,9.0,-95.0,3.0,6153.0,27903.0,7.0,-99.0,2.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,24,38.0,21.0,64.0,19.0,-999.0,121.495261,31.288196,121.498646,31.28425,121.497323,31.285173,121.503121,31.288529,121.494429,31.278097,-999.0,-999.0,121.499052,31.28777342,56
1828,15,6362,29978,23,-67,4,6153,28032,23,-67,4,6153.0,27912.0,25.0,-63.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,6362.0,30075.0,15.0,-83.0,4.0,6305.0,17274.0,18.0,-77.0,4.0,0,1.51e+12,60,18.0,23.0,52.0,40.0,54.0,121.504101,31.283884,121.50187,31.284054,121.501757,31.285306,121.504264,31.277168,121.505676,31.279911,121.51148,31.278201,121.4969439,31.28375822,17
5149,20,6153,28024,21,-71,4,6153,27913,18,-77,4,6153.0,28031.0,17.0,-79.0,4.0,6153.0,28033.0,21.0,-71.0,4.0,6185.0,28271.0,16.0,-81.0,4.0,6185.0,28150.0,18.0,-77.0,4.0,1,1.53e+12,89,38.0,24.0,21.0,98.0,99.0,121.494823,31.285815,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.492339,31.286412,121.497536,31.288448,121.4946023,31.28619276,11
615,7,4199,29753,22,-69,4,4199,29752,22,-69,4,4199.0,18468.0,22.0,-69.0,4.0,4199.0,18469.0,22.0,-69.0,4.0,4199.0,18467.0,31.0,-51.0,4.0,4199.0,12499.0,18.0,-77.0,4.0,0,1.52e+12,5,6.0,17.0,11.0,2.0,1.0,121.492659,31.283734,121.494757,31.284161,121.497084,31.281895,121.496153,31.281763,121.496847,31.283612,121.485106,31.285941,121.4968838,31.28226504,46
4777,19,6153,28033,26,-61,4,6153,27902,25,-63,4,6153.0,27911.0,15.0,-83.0,4.0,6153.0,27903.0,20.0,-73.0,4.0,6153.0,27913.0,23.0,-67.0,4.0,6153.0,28020.0,23.0,-67.0,4.0,0,1.53e+12,21,37.0,43.0,19.0,38.0,25.0,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.494429,31.278097,121.498646,31.28425,121.498923,31.281691,121.496848,31.28421966,17
5944,22,6153,28032,26,-61,4,6153,27903,20,-73,4,6153.0,28021.0,16.0,-81.0,4.0,6153.0,27912.0,26.0,-61.0,4.0,6153.0,27913.0,15.0,-83.0,4.0,6153.0,27911.0,15.0,-83.0,4.0,1,1.53e+12,18,19.0,22.0,23.0,38.0,43.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.501757,31.285306,121.498646,31.28425,121.498572,31.286194,121.5004804,31.28480286,28
5275,21,4199,29742,28,-57,4,4199,12499,21,-71,4,4199.0,29743.0,25.0,-63.0,4.0,4199.0,29712.0,15.0,-83.0,4.0,4199.0,29741.0,17.0,-79.0,4.0,4199.0,18539.0,13.0,-87.0,4.0,1,1.53e+12,12,1.0,27.0,15.0,14.0,13.0,121.495039,31.296587,121.485106,31.285941,121.493918,31.287768,121.49169,31.290129,121.495055,31.288492,121.499165,31.284763,121.4953661,31.28635475,11
1108,9,4199,18538,23,-67,4,4199,18319,18,-77,4,4199.0,18318.0,15.0,-83.0,4.0,4199.0,18317.0,21.0,-71.0,4.0,4199.0,18537.0,16.0,-81.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1.52e+12,29,34.0,35.0,32.0,26.0,-999.0,121.502463,31.284142,121.501661,31.28321,121.506933,31.28703,121.500524,31.287906,121.499263,31.287606,-999.0,-999.0,121.500968,31.28628068,31
5397,21,4199,29752,30,-53,4,4199,12499,23,-67,4,4199.0,29753.0,24.0,-65.0,4.0,4199.0,29742.0,20.0,-73.0,4.0,4199.0,29751.0,23.0,-67.0,4.0,4199.0,18539.0,21.0,-71.0,4.0,1,1.53e+12,6,1.0,5.0,12.0,9.0,13.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.495039,31.296587,121.49346,31.285513,121.499165,31.284763,121.4952574,31.28523022,26
3133,17,6153,27852,27,-59,4,6153,27903,25,-63,4,6153.0,27913.0,26.0,-61.0,4.0,6153.0,28021.0,25.0,-63.0,4.0,6153.0,27940.0,27.0,-59.0,4.0,0.0,0.0,24.0,-65.0,4.0,0,1.52e+12,84,19.0,38.0,22.0,58.0,-999.0,121.494492,31.278723,121.494429,31.278097,121.498646,31.28425,121.499699,31.276899,121.497584,31.27897,-999.0,-999.0,121.5101522,31.27946348,3
2292,16,6362,30075,29,-55,4,6362,29966,26,-61,4,6362.0,29968.0,26.0,-61.0,4.0,6362.0,29967.0,24.0,-65.0,4.0,6362.0,30074.0,22.0,-69.0,4.0,6362.0,30073.0,29.0,-55.0,4.0,1,1.51e+12,40,56.0,52.0,47.0,48.0,55.0,121.505676,31.279911,121.507277,31.283308,121.504264,31.277168,121.511947,31.281646,121.51078,31.282514,121.507842,31.28561,121.5087698,31.2812614,40
3144,17,6153,27913,26,-61,4,6153,27940,27,-59,4,6362.0,30075.0,25.0,-63.0,4.0,6153.0,27853.0,24.0,-65.0,4.0,6153.0,28032.0,25.0,-63.0,4.0,6153.0,27852.0,28.0,-57.0,4.0,0,1.52e+12,38,58.0,40.0,85.0,18.0,84.0,121.498646,31.28425,121.497584,31.27897,121.505676,31.279911,121.499588,31.274909,121.50187,31.284054,121.494492,31.278723,121.5101522,31.27946348,3
2036,16,6153,28033,31,-51,4,6153,27902,22,-69,4,6153.0,27903.0,24.0,-65.0,4.0,6153.0,27913.0,28.0,-57.0,4.0,6153.0,28021.0,28.0,-57.0,4.0,6153.0,28020.0,27.0,-59.0,4.0,1,1.51e+12,21,37.0,19.0,38.0,22.0,25.0,121.497323,31.285173,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.499699,31.276899,121.498923,31.281691,121.4979562,31.28381748,45
6155,22,6153,28032,24,-65,4,6362,30088,18,-77,4,6153.0,27912.0,24.0,-65.0,4.0,6153.0,28021.0,18.0,-77.0,4.0,6362.0,29949.0,15.0,-83.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1.53e+12,18,102.0,23.0,22.0,20.0,-999.0,121.50187,31.284054,121.502488,31.283954,121.501757,31.285306,121.499699,31.276899,121.508039,31.286935,-999.0,-999.0,121.5030087,31.28369424,35
4680,19,6153,28033,27,-59,4,6153,27902,13,-87,4,6153.0,27911.0,20.0,-73.0,4.0,6153.0,28031.0,17.0,-79.0,4.0,6153.0,27903.0,13.0,-87.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,0,1.53e+12,21,37.0,43.0,24.0,19.0,38.0,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.498646,31.28425,121.4977139,31.28493851,21
4049,18,6153,27911,13,-87,4,6362,30071,10,-93,3,6153.0,28031.0,19.0,-75.0,4.0,0.0,0.0,9.0,-95.0,3.0,6153.0,27913.0,9.0,-95.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,43,64.0,24.0,-999.0,38.0,-999.0,121.498572,31.286194,121.503121,31.288529,121.495261,31.288196,-999.0,-999.0,121.498646,31.28425,-999.0,-999.0,121.4976439,31.28838466,9
3099,17,6153,28021,31,-51,4,6153,27940,28,-57,4,6153.0,27913.0,28.0,-57.0,4.0,6153.0,27903.0,27.0,-59.0,4.0,6153.0,28032.0,24.0,-65.0,4.0,6153.0,27852.0,26.0,-61.0,4.0,0,1.52e+12,22,58.0,38.0,19.0,18.0,84.0,121.499699,31.276899,121.497584,31.27897,121.498646,31.28425,121.494429,31.278097,121.50187,31.284054,121.494492,31.278723,121.5101522,31.27946348,3
5975,22,6153,28032,27,-59,4,6153,27903,17,-79,4,6153.0,28021.0,15.0,-83.0,4.0,6153.0,27912.0,26.0,-61.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,18,19.0,22.0,23.0,43.0,-999.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.501757,31.285306,121.498572,31.286194,-999.0,-999.0,121.5009334,31.28478587,44
605,7,4199,29753,25,-63,4,4199,29752,23,-67,4,4199.0,18468.0,20.0,-73.0,4.0,4199.0,18469.0,19.0,-75.0,4.0,4199.0,18467.0,31.0,-51.0,4.0,4199.0,29742.0,18.0,-77.0,4.0,0,1.52e+12,5,6.0,17.0,11.0,2.0,12.0,121.492659,31.283734,121.494757,31.284161,121.497084,31.281895,121.496153,31.281763,121.496847,31.283612,121.495039,31.296587,121.4968838,31.28226504,46
3499,17,6153,28033,31,-51,4,6153,27902,18,-77,4,6153.0,28031.0,20.0,-73.0,4.0,6153.0,27905.0,24.0,-65.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,28025.0,26.0,-61.0,4.0,0,1.52e+12,21,37.0,24.0,87.0,38.0,88.0,121.497323,31.285173,121.503581,31.28534,121.495261,31.288196,121.486917,31.274206,121.498646,31.28425,121.494803,31.283465,121.4967821,31.28346399,33
413,4,4199,29752,21,-71,4,4199,18539,20,-73,4,4199.0,18619.0,20.0,-73.0,4.0,0.0,0.0,21.0,-71.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.52e+12,6,13.0,16.0,-999.0,-999.0,-999.0,121.494757,31.284161,121.499165,31.284763,121.499258,31.288113,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.4979694,31.28645501,51
3803,18,6153,28031,22,-69,4,6362,29949,19,-75,4,6153.0,27903.0,16.0,-81.0,4.0,6153.0,27902.0,17.0,-79.0,4.0,6153.0,27912.0,16.0,-81.0,4.0,6153.0,28020.0,14.0,-85.0,4.0,1,1.53e+12,24,20.0,19.0,37.0,23.0,25.0,121.495261,31.288196,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,121.501757,31.285306,121.498923,31.281691,121.5002544,31.2870911,55
1389,14,6362,29966,23,-67,4,6362,29968,16,-81,4,6362.0,29967.0,12.0,-89.0,4.0,6362.0,30074.0,11.0,-91.0,3.0,6362.0,30075.0,20.0,-73.0,4.0,0.0,0.0,9.0,-95.0,3.0,1,1.51e+12,56,52.0,47.0,48.0,40.0,-999.0,121.507277,31.283308,121.504264,31.277168,121.511947,31.281646,121.51078,31.282514,121.505676,31.279911,-999.0,-999.0,121.5077609,31.28281023,38
4828,19,6153,27902,31,-51,4,6153,27903,29,-55,4,6153.0,27913.0,20.0,-73.0,4.0,6153.0,28020.0,30.0,-53.0,4.0,6153.0,28021.0,22.0,-69.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,0,1.53e+12,37,19.0,38.0,25.0,22.0,21.0,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.498923,31.281691,121.499699,31.276899,121.497323,31.285173,121.4965078,31.28389293,17
5645,22,6153,28033,27,-59,4,6153,27903,17,-79,4,6153.0,28020.0,18.0,-77.0,4.0,6153.0,28031.0,19.0,-75.0,4.0,6153.0,27902.0,21.0,-71.0,4.0,6153.0,27913.0,23.0,-67.0,4.0,1,1.53e+12,21,19.0,25.0,24.0,37.0,38.0,121.497323,31.285173,121.494429,31.278097,121.498923,31.281691,121.495261,31.288196,121.503581,31.28534,121.498646,31.28425,121.4975985,31.28467903,21
1383,14,6362,30075,22,-69,4,6362,29968,18,-77,4,6362.0,30073.0,24.0,-65.0,4.0,6362.0,29967.0,16.0,-81.0,4.0,6362.0,30074.0,14.0,-85.0,4.0,6362.0,29966.0,23.0,-67.0,4.0,1,1.51e+12,40,52.0,55.0,47.0,48.0,56.0,121.505676,31.279911,121.504264,31.277168,121.507842,31.28561,121.511947,31.281646,121.51078,31.282514,121.507277,31.283308,121.5080618,31.28233435,60
4727,19,6153,28033,25,-63,4,6153,27902,18,-77,4,6153.0,27911.0,17.0,-79.0,4.0,6153.0,28031.0,14.0,-85.0,4.0,6153.0,27903.0,16.0,-81.0,4.0,6153.0,27913.0,19.0,-75.0,4.0,0,1.53e+12,21,37.0,43.0,24.0,19.0,38.0,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.498646,31.28425,121.4975147,31.28486827,21
1266,12,6153,28020,31,-51,4,6153,28033,24,-65,4,6153.0,27903.0,28.0,-57.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,6153.0,28021.0,23.0,-67.0,4.0,6153.0,27913.0,26.0,-61.0,4.0,0,1.52e+12,25,21.0,19.0,37.0,22.0,38.0,121.498923,31.281691,121.497323,31.285173,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.498646,31.28425,121.4963461,31.28284886,2
1296,13,6153,27902,22,-69,4,6153,27911,18,-77,4,6153.0,28031.0,23.0,-67.0,4.0,6153.0,27903.0,16.0,-81.0,4.0,6153.0,28020.0,15.0,-83.0,4.0,6153.0,28033.0,16.0,-81.0,4.0,1,1.52e+12,37,43.0,24.0,19.0,25.0,21.0,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.498923,31.281691,121.497323,31.285173,121.4973426,31.28775357,0
6162,22,6153,28032,29,-55,4,6362,30088,18,-77,4,6153.0,27912.0,28.0,-57.0,4.0,6153.0,28021.0,17.0,-79.0,4.0,6362.0,29949.0,16.0,-81.0,4.0,6153.0,27913.0,17.0,-79.0,4.0,1,1.53e+12,18,102.0,23.0,22.0,20.0,38.0,121.50187,31.284054,121.502488,31.283954,121.501757,31.285306,121.499699,31.276899,121.508039,31.286935,121.498646,31.28425,121.5030086,31.28369429,35
394,3,4199,29753,31,-51,4,4199,12499,21,-71,4,4199.0,29751.0,24.0,-65.0,4.0,4199.0,18638.0,18.0,-77.0,4.0,4199.0,18467.0,17.0,-79.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.52e+12,5,1.0,9.0,10.0,2.0,-999.0,121.492659,31.283734,121.485106,31.285941,121.49346,31.285513,121.492016,31.295198,121.496847,31.283612,-999.0,-999.0,121.494039,31.284591,12
2156,16,6153,28032,30,-53,4,6153,27903,23,-67,4,6153.0,28021.0,20.0,-73.0,4.0,6362.0,30073.0,20.0,-73.0,4.0,6362.0,30071.0,19.0,-75.0,4.0,6153.0,27912.0,28.0,-57.0,4.0,1,1.51e+12,18,19.0,22.0,55.0,64.0,23.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.507842,31.28561,121.503121,31.288529,121.501757,31.285306,121.5018558,31.28438825,49
2706,17,6305,17144,28,-57,4,6362,29967,12,-89,4,6305.0,17145.0,10.0,-93.0,3.0,6362.0,29968.0,16.0,-81.0,4.0,6305.0,17274.0,23.0,-67.0,4.0,6305.0,17146.0,10.0,-93.0,3.0,0,1.52e+12,57,47.0,76.0,52.0,54.0,74.0,121.505035,31.283008,121.511947,31.281646,121.511609,31.277959,121.504264,31.277168,121.51148,31.278201,121.505542,31.273821,121.5101522,31.27946348,3
3245,17,6153,27913,30,-53,4,6362,29968,22,-69,4,6153.0,28021.0,25.0,-63.0,4.0,6153.0,27903.0,22.0,-69.0,4.0,6153.0,28032.0,27.0,-59.0,4.0,6153.0,28033.0,25.0,-63.0,4.0,0,1.52e+12,38,52.0,22.0,19.0,18.0,21.0,121.498646,31.28425,121.504264,31.277168,121.499699,31.276899,121.494429,31.278097,121.50187,31.284054,121.497323,31.285173,121.5101522,31.27946348,3
1141,9,4199,18538,31,-51,4,4199,18319,20,-73,4,4199.0,18317.0,26.0,-61.0,4.0,4199.0,18537.0,21.0,-71.0,4.0,4199.0,18619.0,21.0,-71.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.52e+12,29,34.0,32.0,26.0,16.0,-999.0,121.502463,31.284142,121.501661,31.28321,121.500524,31.287906,121.499263,31.287606,121.499258,31.288113,-999.0,-999.0,121.5011131,31.28544108,44
1062,8,4199,18539,23,-67,4,4199,29753,22,-69,4,4199.0,18638.0,25.0,-63.0,4.0,4199.0,12499.0,22.0,-69.0,4.0,4199.0,29752.0,23.0,-67.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,13,5.0,10.0,1.0,6.0,-999.0,121.499165,31.284763,121.492659,31.283734,121.492016,31.295198,121.485106,31.285941,121.494757,31.284161,-999.0,-999.0,121.4986951,31.28422967,41
2398,17,6362,29967,22,-69,4,6362,30073,17,-79,4,6305.0,58243.0,17.0,-79.0,4.0,6362.0,30074.0,24.0,-65.0,4.0,6362.0,30075.0,16.0,-81.0,4.0,6305.0,58291.0,15.0,-83.0,4.0,0,1.52e+12,47,55.0,51.0,48.0,40.0,69.0,121.511947,31.281646,121.507842,31.28561,121.514716,31.281609,121.51078,31.282514,121.505676,31.279911,121.514541,31.281636,121.5103712,31.27998009,3
5829,22,6153,28033,22,-69,4,6153,27903,21,-71,4,6153.0,28032.0,24.0,-65.0,4.0,6153.0,27902.0,19.0,-75.0,4.0,6153.0,27913.0,19.0,-75.0,4.0,0.0,0.0,17.0,-79.0,4.0,1,1.53e+12,21,19.0,18.0,37.0,38.0,-999.0,121.497323,31.285173,121.494429,31.278097,121.50187,31.284054,121.503581,31.28534,121.498646,31.28425,-999.0,-999.0,121.4998171,31.28489273,28
4711,19,6153,28033,24,-65,4,6153,27902,18,-77,4,6153.0,27911.0,19.0,-75.0,4.0,6153.0,28031.0,15.0,-83.0,4.0,6153.0,27903.0,14.0,-85.0,4.0,6153.0,27913.0,18.0,-77.0,4.0,0,1.53e+12,21,37.0,43.0,24.0,19.0,38.0,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.498646,31.28425,121.4975273,31.28489159,21
1993,16,6153,28020,31,-51,4,6153,27902,24,-65,4,6153.0,28033.0,26.0,-61.0,4.0,6153.0,27903.0,22.0,-69.0,4.0,6153.0,27913.0,24.0,-65.0,4.0,6153.0,28021.0,23.0,-67.0,4.0,1,1.51e+12,25,37.0,21.0,19.0,38.0,22.0,121.498923,31.281691,121.503581,31.28534,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,121.499699,31.276899,121.4961458,31.28313587,2
5435,21,4199,29742,25,-63,4,4199,12499,21,-71,4,4199.0,29753.0,20.0,-73.0,4.0,4199.0,18539.0,20.0,-73.0,4.0,4199.0,29752.0,21.0,-71.0,4.0,4199.0,29741.0,13.0,-87.0,4.0,1,1.53e+12,12,1.0,5.0,13.0,6.0,14.0,121.495039,31.296587,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.494757,31.284161,121.495055,31.288492,121.495619,31.28490918,50
1641,15,6153,28033,31,-51,4,6153,27902,20,-73,4,6153.0,27913.0,25.0,-63.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,6153.0,27903.0,17.0,-79.0,4.0,6153.0,28020.0,20.0,-73.0,4.0,0,1.51e+12,21,37.0,38.0,43.0,19.0,25.0,121.497323,31.285173,121.503581,31.28534,121.498646,31.28425,121.498572,31.286194,121.494429,31.278097,121.498923,31.281691,121.4969439,31.28375822,17
3617,18,6153,27912,25,-63,4,6153,28032,20,-73,4,6362.0,30073.0,17.0,-79.0,4.0,6362.0,29949.0,16.0,-81.0,4.0,6153.0,27903.0,16.0,-81.0,4.0,6153.0,27902.0,16.0,-81.0,4.0,1,1.53e+12,23,18.0,55.0,20.0,19.0,37.0,121.501757,31.285306,121.50187,31.284054,121.507842,31.28561,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,121.5017378,31.28626944,19
3866,18,6153,28031,22,-69,4,6153,27902,8,-97,3,6153.0,27912.0,12.0,-89.0,4.0,6153.0,27913.0,10.0,-93.0,3.0,6185.0,28102.0,14.0,-85.0,4.0,0.0,0.0,9.0,-95.0,3.0,1,1.53e+12,24,37.0,23.0,38.0,91.0,-999.0,121.495261,31.288196,121.503581,31.28534,121.501757,31.285306,121.498646,31.28425,121.480695,31.295819,-999.0,-999.0,121.4996654,31.28744633,8
3077,17,6153,28021,31,-51,4,6153,27912,25,-63,4,6153.0,27940.0,29.0,-55.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,27852.0,23.0,-67.0,4.0,6153.0,27903.0,29.0,-55.0,4.0,0,1.52e+12,22,23.0,58.0,38.0,84.0,19.0,121.499699,31.276899,121.501757,31.285306,121.497584,31.27897,121.498646,31.28425,121.494492,31.278723,121.494429,31.278097,121.5101522,31.27946348,3
4059,18,6153,27911,14,-85,4,6362,30071,9,-95,3,6153.0,28031.0,17.0,-79.0,4.0,6153.0,27913.0,9.0,-95.0,3.0,6153.0,28020.0,9.0,-95.0,3.0,6153.0,27902.0,8.0,-97.0,3.0,1,1.53e+12,43,64.0,24.0,38.0,25.0,37.0,121.498572,31.286194,121.503121,31.288529,121.495261,31.288196,121.498646,31.28425,121.498923,31.281691,121.503581,31.28534,121.497576,31.28836032,9
